LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;10 m above gnd;10 m above gnd;2 m above gnd;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Snowfall amount;Total cloud cover;Wind speed;Wind direction;Temperature;Temperature;Total cloud cover;Total cloud cover;Wind speed;Wind speed
UNIT;;;;;°C;mm;cm;%;km/h;°;°C;°C;%;%;km/h;km/h
AGGREGATION;;;;;daily mean;daily sum;daily sum;daily mean;daily mean;daily mean;daily max;daily min;daily max;daily min;daily max;daily min
UTC_OFFSET;;;;;2;2;2;2;2;2;2;2;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Total Precipitation daily sum [sfc];Snowfall amount daily sum [sfc];Total cloud cover daily mean [sfc];Wind speed daily mean [10 m above gnd];Wind direction daily mean [10 m above gnd];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Total cloud cover daily max [sfc];Total cloud cover daily min [sfc];Wind speed daily max [10 m above gnd];Wind speed daily min [10 m above gnd]
2008;01;27;00;00;6.72;0.00;0.00;34.49;10.66;227.85;10.33;2.73;100.00;3.00;21.63;3.32
2008;01;28;00;00;6.64;0.00;0.00;14.27;3.47;81.65;11.44;2.97;59.00;0.00;6.44;1.40
2008;01;29;00;00;7.45;0.00;0.00;89.79;2.37;59.63;11.48;3.33;100.00;48.00;3.82;0.95
2008;01;30;00;00;5.52;3.30;0.63;91.97;12.70;257.73;8.28;2.15;100.00;1.20;23.58;0.74
2008;01;31;00;00;2.81;1.60;0.35;92.88;11.11;262.94;5.68;0.53;100.00;23.00;21.60;0.72
2008;02;01;00;00;6.79;3.80;0.00;83.26;32.71;228.38;10.06;3.06;100.00;9.30;48.89;4.07
2008;02;02;00;00;2.78;4.50;1.89;50.17;15.26;260.24;4.81;1.16;100.00;0.00;24.54;3.24
2008;02;03;00;00;2.12;0.00;0.00;0.54;12.63;117.54;8.23;-1.87;3.30;0.00;20.01;6.76
2008;02;04;00;00;2.87;3.80;0.00;80.50;14.09;182.79;6.70;-2.06;100.00;2.10;23.98;4.61
2008;02;05;00;00;5.75;3.40;0.00;77.26;10.82;194.42;10.59;1.54;100.00;0.00;19.97;6.41
2008;02;06;00;00;9.89;0.90;0.00;54.62;26.70;256.35;11.97;6.35;100.00;0.00;36.21;13.85
2008;02;07;00;00;5.32;0.00;0.00;50.42;5.58;213.94;8.02;3.81;100.00;0.00;9.90;1.30
2008;02;08;00;00;4.20;0.00;0.00;0.41;6.57;100.47;10.51;0.07;2.10;0.00;12.48;3.22
2008;02;09;00;00;4.01;0.00;0.00;0.00;7.31;170.03;8.60;0.43;0.00;0.00;12.98;2.55
2008;02;10;00;00;3.44;0.00;0.00;9.36;4.84;191.21;6.75;-0.28;99.00;0.00;11.04;0.00
2008;02;11;00;00;2.63;0.00;0.00;39.22;6.08;225.47;8.55;-0.66;100.00;0.00;12.18;1.84
2008;02;12;00;00;3.73;0.00;0.00;28.38;4.27;239.33;8.40;-0.91;100.00;0.00;9.03;0.00
2008;02;13;00;00;4.42;0.00;0.00;0.00;6.78;172.43;9.25;-0.57;0.00;0.00;12.14;2.90
2008;02;14;00;00;3.56;0.00;0.00;0.10;4.21;234.29;8.00;-0.72;1.80;0.00;8.89;0.51
2008;02;15;00;00;2.36;0.00;0.00;29.17;9.86;231.02;8.15;-2.61;100.00;0.00;23.58;2.16
2008;02;16;00;00;0.60;0.00;0.00;8.67;14.10;136.28;7.21;-4.47;100.00;0.00;24.22;1.53
2008;02;17;00;00;0.75;0.00;0.00;0.00;6.55;184.62;6.23;-3.43;0.00;0.00;15.07;0.00
2008;02;18;00;00;3.40;0.00;0.00;0.05;4.51;152.46;8.62;-0.61;0.60;0.00;7.92;2.28
2008;02;19;00;00;4.42;0.00;0.00;0.00;6.39;124.95;10.08;-1.65;0.00;0.00;11.53;2.10
2008;02;20;00;00;7.08;0.30;0.00;39.00;7.50;189.23;13.18;2.82;100.00;0.00;15.46;2.19
2008;02;21;00;00;8.74;1.30;0.00;75.52;10.58;215.49;11.73;5.47;100.00;0.00;24.19;3.60
2008;02;22;00;00;9.15;0.00;0.00;34.39;9.33;224.16;13.52;5.19;100.00;0.00;16.33;1.94
2008;02;23;00;00;10.06;0.00;0.00;7.86;5.74;191.52;13.98;7.03;100.00;0.00;10.44;1.44
2008;02;24;00;00;10.77;0.00;0.00;0.75;6.31;158.91;16.04;5.22;4.50;0.00;9.78;1.94
2008;02;25;00;00;10.89;0.00;0.00;20.75;5.28;174.86;14.79;6.47;100.00;0.00;8.56;1.84
2008;02;26;00;00;11.32;0.10;0.00;38.90;12.19;188.16;16.00;6.73;100.00;0.00;25.86;2.31
2008;02;27;00;00;9.66;1.20;0.00;71.72;16.89;279.42;11.68;7.27;100.00;1.00;31.44;2.81
2008;02;28;00;00;8.63;0.00;0.00;31.91;5.12;165.59;13.61;3.06;100.00;0.00;9.18;2.16
2008;02;29;00;00;11.92;2.60;0.00;96.62;19.57;240.76;14.00;9.27;100.00;54.00;29.74;5.45
2008;03;01;00;00;11.08;6.70;0.00;75.13;37.71;262.89;12.51;8.92;100.00;3.00;50.98;21.60
2008;03;02;00;00;10.54;0.00;0.00;84.67;29.64;256.88;12.36;8.21;100.00;1.00;35.87;20.83
2008;03;03;00;00;9.28;5.30;0.00;54.82;20.34;266.10;11.99;4.73;100.00;0.00;30.62;8.71
2008;03;04;00;00;4.14;7.10;2.38;80.79;15.36;215.95;5.86;1.76;100.00;0.00;34.62;3.08
2008;03;05;00;00;1.33;0.00;0.00;45.08;30.04;100.90;3.48;-0.58;100.00;0.00;47.57;10.66
2008;03;06;00;00;0.85;0.00;0.00;0.53;4.84;161.24;6.97;-3.61;4.20;0.00;9.20;1.53
2008;03;07;00;00;3.46;0.00;0.00;4.71;7.38;247.02;8.97;-0.97;22.00;0.00;14.97;2.74
2008;03;08;00;00;5.99;0.40;0.00;45.11;2.99;212.14;9.27;2.82;100.00;0.00;5.51;0.72
2008;03;09;00;00;7.53;0.00;0.00;57.39;6.30;196.52;12.31;3.08;100.00;1.80;19.01;1.48
2008;03;10;00;00;7.87;0.00;0.00;79.12;21.65;198.09;12.47;4.42;100.00;0.00;54.78;4.10
2008;03;11;00;00;8.02;0.60;0.00;49.67;29.05;242.20;10.60;5.45;100.00;0.00;35.16;22.38
2008;03;12;00;00;10.60;6.10;0.00;48.04;36.87;260.24;13.11;6.21;100.00;0.00;44.26;22.71
2008;03;13;00;00;7.60;0.10;0.00;76.25;20.83;256.02;10.69;4.29;100.00;0.00;31.62;5.01
2008;03;14;00;00;11.75;0.10;0.00;56.79;21.03;246.24;15.10;8.72;100.00;0.00;34.11;4.83
2008;03;15;00;00;12.11;0.00;0.00;68.37;10.86;134.74;19.19;6.24;100.00;0.00;15.78;4.39
2008;03;16;00;00;10.62;3.60;0.00;65.50;25.72;234.23;12.82;8.71;100.00;0.00;36.97;4.51
2008;03;17;00;00;7.37;8.40;0.00;77.62;17.95;288.44;8.99;5.14;100.00;0.00;27.42;2.62
2008;03;18;00;00;3.24;0.00;0.00;47.96;9.82;154.64;6.19;-0.30;100.00;0.00;20.93;1.08
2008;03;19;00;00;2.75;0.00;0.00;45.00;9.62;302.34;5.64;-0.47;100.00;0.00;18.84;0.72
2008;03;20;00;00;2.94;0.00;0.00;44.67;14.95;279.14;6.18;-0.79;100.00;0.00;30.14;5.32
2008;03;21;00;00;3.97;14.80;2.45;84.58;42.42;250.65;6.00;2.06;100.00;0.00;59.55;18.18
2008;03;22;00;00;3.03;1.90;0.00;58.21;18.65;251.95;5.91;-0.35;100.00;0.00;30.66;7.41
2008;03;23;00;00;1.49;0.60;0.91;88.83;18.35;220.68;4.13;-1.10;100.00;21.00;40.40;1.48
2008;03;24;00;00;0.41;1.80;0.21;55.83;16.33;228.25;3.84;-3.03;100.00;0.00;31.08;3.40
2008;03;25;00;00;1.46;2.60;0.77;84.00;31.10;275.13;4.21;-1.34;100.00;4.00;40.07;18.09
2008;03;26;00;00;6.15;0.70;0.00;86.46;18.42;249.83;10.88;1.27;100.00;54.00;33.14;3.83
2008;03;27;00;00;7.16;2.50;0.00;97.33;15.98;237.71;9.30;5.56;100.00;37.00;25.86;6.19
2008;03;28;00;00;7.17;0.00;0.00;19.54;8.08;172.95;13.22;1.14;100.00;0.00;16.90;1.80
2008;03;29;00;00;9.77;0.30;0.00;40.92;14.11;225.87;13.98;5.38;100.00;0.00;29.93;2.19
2008;03;30;00;00;10.57;0.00;0.00;40.66;14.16;152.23;20.74;0.44;100.00;0.00;23.04;6.62
2008;03;31;00;00;9.65;0.70;0.00;91.67;9.03;280.91;11.86;7.33;100.00;37.00;19.88;1.80
2008;04;01;00;00;10.95;0.00;0.00;62.30;6.47;253.29;15.74;6.92;100.00;0.00;15.14;1.44
2008;04;02;00;00;9.84;0.00;0.00;77.20;21.75;276.90;12.11;7.20;100.00;5.70;29.75;9.39
2008;04;03;00;00;7.22;0.80;0.00;57.08;13.58;308.52;9.51;4.75;100.00;0.00;21.26;6.38
2008;04;04;00;00;7.13;0.00;0.00;45.04;6.68;321.53;11.46;3.39;100.00;0.00;12.98;2.97
2008;04;05;00;00;8.55;2.60;0.00;66.71;14.86;234.63;12.86;1.62;100.00;2.00;29.85;4.02
2008;04;06;00;00;6.27;2.70;0.00;65.75;13.70;264.00;8.45;4.29;100.00;7.00;26.49;7.56
2008;04;07;00;00;3.22;1.40;1.33;50.95;28.02;240.42;6.62;-1.07;100.00;0.00;47.71;0.80
2008;04;08;00;00;5.57;0.00;0.00;69.77;10.45;129.28;12.77;-1.54;100.00;0.00;21.67;2.10
2008;04;09;00;00;9.03;2.60;0.00;93.38;10.64;134.10;13.19;4.65;100.00;12.00;17.85;1.02
2008;04;10;00;00;9.87;17.70;0.00;93.46;5.60;135.44;12.05;6.29;100.00;15.00;13.20;1.48
2008;04;11;00;00;9.88;15.50;0.00;85.87;12.89;189.65;13.22;7.16;100.00;0.00;29.16;5.05
2008;04;12;00;00;8.80;0.10;0.00;48.38;9.19;225.81;11.97;4.97;100.00;0.00;21.19;1.94
2008;04;13;00;00;10.03;0.50;0.00;32.30;7.29;193.57;15.45;4.79;100.00;0.00;14.62;1.02
2008;04;14;00;00;8.06;3.90;0.00;91.84;19.56;261.65;9.23;6.29;100.00;0.00;24.13;5.00
2008;04;15;00;00;6.40;9.80;0.00;96.33;16.26;300.23;7.90;4.68;100.00;71.00;24.72;3.60
2008;04;16;00;00;6.07;0.70;0.00;53.29;5.52;190.74;9.00;3.66;100.00;0.00;9.47;0.80
2008;04;17;00;00;6.91;0.00;0.00;67.01;8.55;159.95;14.10;-0.40;100.00;0.00;17.87;0.00
2008;04;18;00;00;11.43;0.20;0.00;81.13;9.11;174.36;17.19;5.41;100.00;2.10;14.11;1.80
2008;04;19;00;00;12.28;1.90;0.00;67.92;14.95;239.05;15.74;9.17;100.00;0.00;30.56;3.32
2008;04;20;00;00;12.61;0.00;0.00;67.64;10.63;131.21;17.61;6.64;100.00;0.00;21.24;1.30
2008;04;21;00;00;10.73;6.80;0.00;100.00;10.10;227.45;12.33;9.10;100.00;100.00;20.88;2.41
2008;04;22;00;00;10.93;39.60;0.00;100.00;26.16;274.28;13.38;9.11;100.00;100.00;38.89;16.56
2008;04;23;00;00;12.19;11.90;0.00;95.58;8.24;266.33;14.69;10.06;100.00;58.00;15.86;0.72
2008;04;24;00;00;13.80;2.80;0.00;57.62;9.83;242.45;17.42;10.63;100.00;0.00;15.94;1.48
2008;04;25;00;00;13.11;0.80;0.00;82.29;10.63;253.71;15.92;8.76;100.00;10.00;15.04;0.82
2008;04;26;00;00;13.34;0.00;0.00;17.60;7.82;108.70;18.89;7.19;100.00;0.00;16.56;1.02
2008;04;27;00;00;14.67;0.00;0.00;25.28;8.83;126.15;20.39;8.35;100.00;0.00;18.25;0.00
2008;04;28;00;00;13.43;5.20;0.00;83.68;10.77;206.50;19.43;9.37;100.00;5.40;28.51;3.62
2008;04;29;00;00;11.06;0.90;0.00;61.71;10.17;213.32;15.57;7.42;100.00;0.00;20.72;2.90
2008;04;30;00;00;8.76;4.00;0.00;63.58;14.12;173.86;16.24;5.55;100.00;0.00;38.63;4.80
2008;05;01;00;00;10.93;0.60;0.00;35.62;7.13;201.56;15.81;5.60;100.00;0.00;12.26;2.16
2008;05;02;00;00;13.47;0.00;0.00;16.70;4.96;222.93;18.68;7.78;77.00;0.00;8.71;0.36
2008;05;03;00;00;15.38;0.00;0.00;50.42;6.75;109.67;20.99;8.11;100.00;0.00;14.97;1.53
2008;05;04;00;00;15.63;0.00;0.00;33.27;7.28;87.13;21.54;8.09;100.00;0.00;13.24;0.80
2008;05;05;00;00;14.98;0.00;0.00;5.07;17.03;97.17;19.13;8.88;100.00;0.00;27.40;2.74
2008;05;06;00;00;15.02;0.00;0.00;1.50;12.81;100.84;21.47;7.40;10.00;0.00;19.47;1.80
2008;05;07;00;00;15.15;0.00;0.00;19.38;7.37;97.75;22.09;7.58;100.00;0.00;14.06;2.55
2008;05;08;00;00;15.53;0.00;0.00;5.25;5.71;86.05;23.06;5.68;32.00;0.00;7.40;3.75
2008;05;09;00;00;16.87;0.00;0.00;6.62;8.23;90.07;24.15;7.64;31.00;0.00;14.12;4.67
2008;05;10;00;00;17.40;0.00;0.00;4.00;11.84;111.63;24.25;11.38;22.50;0.00;23.04;6.88
2008;05;11;00;00;16.26;0.80;0.00;29.58;6.20;139.46;21.81;9.55;100.00;0.00;11.79;1.53
2008;05;12;00;00;17.00;0.70;0.00;8.82;5.32;125.63;22.38;11.17;91.00;0.00;8.59;1.84
2008;05;13;00;00;17.44;0.00;0.00;1.25;3.20;185.42;22.64;11.59;10.00;0.00;7.28;0.36
2008;05;14;00;00;18.47;0.60;0.00;33.42;4.01;198.81;24.71;8.19;100.00;0.00;8.18;0.31
2008;05;15;00;00;17.17;2.00;0.00;87.46;8.62;222.84;20.00;14.30;100.00;30.00;19.35;2.66
2008;05;16;00;00;17.39;0.60;0.00;69.70;5.03;228.88;20.72;13.57;100.00;3.60;9.72;1.08
2008;05;17;00;00;15.45;2.10;0.00;78.65;8.38;218.74;17.35;11.82;100.00;0.60;20.07;2.10
2008;05;18;00;00;13.93;2.90;0.00;96.17;9.05;247.58;15.86;11.98;100.00;49.00;15.14;1.94
2008;05;19;00;00;13.87;1.60;0.00;86.33;9.95;111.05;17.36;10.05;100.00;14.00;15.74;5.67
2008;05;20;00;00;14.13;0.00;0.00;74.40;15.47;112.00;17.77;8.87;100.00;0.60;24.16;9.01
2008;05;21;00;00;12.00;0.00;0.00;93.47;7.96;123.76;16.03;6.37;100.00;3.30;14.40;0.00
2008;05;22;00;00;13.59;0.50;0.00;55.70;4.09;188.62;17.95;7.38;100.00;0.00;7.77;1.14
2008;05;23;00;00;15.98;0.00;0.00;37.93;3.97;94.08;20.61;9.26;100.00;0.00;8.25;0.00
2008;05;24;00;00;15.19;3.10;0.00;81.29;5.03;92.46;20.55;9.90;100.00;0.00;8.05;1.30
2008;05;25;00;00;19.05;0.00;0.00;72.54;7.43;74.30;23.97;13.67;100.00;8.00;16.39;1.78
2008;05;26;00;00;19.89;0.50;0.00;76.21;10.87;107.97;27.18;13.56;100.00;1.20;21.13;3.93
2008;05;27;00;00;22.38;0.00;0.00;80.85;11.87;140.38;29.29;15.34;100.00;1.50;22.29;1.49
2008;05;28;00;00;19.73;0.00;0.00;35.14;12.56;242.20;23.94;13.83;100.00;0.00;21.53;3.42
2008;05;29;00;00;19.06;0.10;0.00;91.48;8.55;220.09;23.73;15.98;100.00;27.60;27.04;1.14
2008;05;30;00;00;18.54;1.70;0.00;76.29;11.72;251.19;21.79;16.12;100.00;4.00;24.98;4.90
2008;05;31;00;00;17.46;3.00;0.00;58.30;5.98;218.26;20.58;13.76;100.00;0.00;11.57;1.80
2008;06;01;00;00;19.93;0.00;0.00;35.55;7.62;111.37;25.56;14.18;100.00;0.00;17.31;1.44
2008;06;02;00;00;19.37;2.80;0.00;66.76;11.42;244.68;23.43;15.84;100.00;3.00;27.12;0.51
2008;06;03;00;00;17.40;1.90;0.00;50.75;9.66;261.07;20.91;13.38;100.00;0.00;15.12;3.62
2008;06;04;00;00;16.15;3.30;0.00;90.67;12.94;295.14;18.64;13.34;100.00;9.00;20.87;7.70
2008;06;05;00;00;15.79;3.40;0.00;100.00;6.61;276.32;16.84;14.22;100.00;100.00;12.62;2.81
2008;06;06;00;00;15.93;17.80;0.00;100.00;9.87;246.02;17.73;13.45;100.00;100.00;21.05;1.14
2008;06;07;00;00;14.45;1.00;0.00;94.58;13.12;275.79;17.78;11.78;100.00;33.00;20.95;4.10
2008;06;08;00;00;16.23;2.00;0.00;91.46;5.74;97.14;19.21;13.43;100.00;6.00;11.53;1.78
2008;06;09;00;00;17.47;0.40;0.00;44.38;4.51;119.42;21.91;11.80;100.00;0.00;11.18;1.48
2008;06;10;00;00;19.33;0.30;0.00;65.33;2.71;176.01;23.20;13.64;100.00;9.00;4.67;0.97
2008;06;11;00;00;17.26;7.00;0.00;60.67;8.26;257.58;19.01;14.52;100.00;0.00;14.69;3.56
2008;06;12;00;00;15.75;5.20;0.00;63.63;14.15;297.75;20.63;11.86;100.00;0.00;23.76;6.49
2008;06;13;00;00;12.43;0.30;0.00;43.71;12.44;321.72;15.10;9.03;100.00;0.00;21.05;6.49
2008;06;14;00;00;13.45;0.00;0.00;76.21;6.83;289.66;17.71;9.64;100.00;2.00;11.49;0.82
2008;06;15;00;00;12.75;3.60;0.00;100.00;4.41;201.50;14.82;10.39;100.00;100.00;9.36;1.02
2008;06;16;00;00;14.18;0.90;0.00;98.29;5.67;148.94;17.65;10.67;100.00;75.00;10.54;0.36
2008;06;17;00;00;14.87;7.20;0.00;88.21;8.15;172.17;18.20;11.50;100.00;2.00;14.76;2.41
2008;06;18;00;00;17.78;0.00;0.00;36.08;5.28;277.39;22.60;12.42;100.00;0.00;12.98;0.36
2008;06;19;00;00;19.88;0.00;0.00;39.71;12.10;222.03;24.11;15.03;100.00;2.40;24.61;1.94
2008;06;20;00;00;20.02;0.10;0.00;36.82;9.56;263.08;24.14;15.32;100.00;0.30;16.95;3.32
2008;06;21;00;00;22.05;0.00;0.00;1.87;3.71;200.19;27.23;16.51;10.00;0.00;6.92;0.00
2008;06;22;00;00;25.57;1.00;0.00;9.58;9.73;199.50;31.86;16.09;86.00;0.00;20.12;4.02
2008;06;23;00;00;24.45;0.90;0.00;18.33;5.77;209.53;28.39;19.15;100.00;0.00;11.96;1.63
2008;06;24;00;00;22.63;0.00;0.00;42.96;5.66;232.42;28.12;17.43;100.00;0.00;15.18;1.02
2008;06;25;00;00;23.25;1.80;0.00;18.42;11.05;239.48;26.48;19.96;100.00;0.00;22.90;1.14
2008;06;26;00;00;20.16;0.10;0.00;62.59;5.10;252.03;23.65;17.33;100.00;0.00;10.50;0.72
2008;06;27;00;00;20.81;0.00;0.00;15.69;10.22;256.41;24.43;15.49;100.00;0.00;21.77;2.62
2008;06;28;00;00;20.29;0.00;0.00;0.80;6.46;290.09;25.51;13.94;11.00;0.00;14.17;2.71
2008;06;29;00;00;22.87;0.20;0.00;14.50;4.96;252.69;28.25;15.92;100.00;0.00;7.16;0.46
2008;06;30;00;00;21.49;0.00;0.00;27.45;5.10;232.58;24.71;17.29;100.00;0.00;11.09;2.33
2008;07;01;00;00;23.23;0.00;0.00;16.88;2.55;174.81;28.88;16.61;100.00;0.00;3.95;0.36
2008;07;02;00;00;23.95;0.10;0.00;3.37;4.29;172.12;29.19;17.57;19.00;0.00;9.03;1.44
2008;07;03;00;00;19.23;7.40;0.00;95.96;9.33;224.05;23.95;14.57;100.00;30.00;26.01;1.80
2008;07;04;00;00;17.46;1.10;0.00;36.96;9.75;291.51;22.00;12.21;100.00;0.00;18.58;1.61
2008;07;05;00;00;20.74;0.00;0.00;69.00;3.28;184.37;26.51;12.94;100.00;0.00;5.35;0.60
2008;07;06;00;00;18.16;6.30;0.00;87.96;9.12;272.88;22.35;14.59;100.00;0.00;18.33;1.94
2008;07;07;00;00;17.11;0.90;0.00;44.17;15.73;248.89;20.61;13.15;100.00;0.00;27.91;3.60
2008;07;08;00;00;16.16;1.20;0.00;49.46;21.08;252.07;19.46;11.62;100.00;0.00;30.01;10.03
2008;07;09;00;00;18.33;0.40;0.00;10.79;11.71;251.59;23.14;12.23;100.00;0.00;17.46;2.97
2008;07;10;00;00;21.60;0.00;0.00;5.32;8.10;203.18;27.14;15.25;50.00;0.00;14.47;0.72
2008;07;11;00;00;20.55;4.60;0.00;63.51;8.58;182.82;25.63;16.70;100.00;0.00;20.37;0.00
2008;07;12;00;00;17.66;5.30;0.00;100.00;8.88;254.72;20.42;15.46;100.00;100.00;18.00;1.44
2008;07;13;00;00;15.03;13.70;0.00;100.00;6.53;280.65;16.17;14.05;100.00;100.00;14.83;3.39
2008;07;14;00;00;16.45;1.30;0.00;50.70;10.72;276.79;19.79;12.45;100.00;0.00;22.03;1.94
2008;07;15;00;00;18.83;0.00;0.00;0.00;5.07;189.67;23.78;13.46;0.00;0.00;8.43;1.48
2008;07;16;00;00;20.78;0.00;0.00;13.75;9.97;227.26;25.28;15.91;100.00;0.00;20.28;1.14
2008;07;17;00;00;17.43;5.60;0.00;84.26;7.02;255.63;19.54;14.74;100.00;0.90;16.07;1.53
2008;07;18;00;00;18.32;0.50;0.00;57.21;9.98;250.85;22.09;14.96;100.00;0.00;16.17;1.30
2008;07;19;00;00;19.93;0.20;0.00;35.12;13.83;223.79;25.21;14.46;100.00;0.00;26.64;4.84
2008;07;20;00;00;19.11;1.50;0.00;61.58;11.52;276.28;24.04;13.21;100.00;0.00;20.89;3.82
2008;07;21;00;00;15.01;0.00;0.00;46.29;13.82;285.12;17.66;11.74;100.00;0.00;23.68;5.72
2008;07;22;00;00;15.08;0.00;0.00;87.79;6.93;266.16;17.86;11.94;100.00;14.00;10.48;2.41
2008;07;23;00;00;16.68;0.00;0.00;9.96;10.36;100.40;22.41;10.31;77.00;0.00;21.75;1.08
2008;07;24;00;00;17.87;0.00;0.00;4.58;12.81;131.92;24.08;10.45;100.00;0.00;24.49;1.30
2008;07;25;00;00;20.49;0.00;0.00;7.20;6.50;176.99;25.89;13.71;100.00;0.00;18.46;1.30
2008;07;26;00;00;22.05;1.60;0.00;92.17;6.41;209.15;25.99;19.66;100.00;30.00;14.59;1.48
2008;07;27;00;00;20.84;9.30;0.00;80.29;4.62;186.15;23.25;18.19;100.00;0.00;7.63;2.00
2008;07;28;00;00;22.41;1.50;0.00;41.93;3.17;183.73;26.39;17.75;100.00;0.00;9.45;0.36
2008;07;29;00;00;23.15;4.10;0.00;36.22;7.06;210.54;27.07;18.85;100.00;0.00;13.53;0.72
2008;07;30;00;00;24.20;2.40;0.00;17.60;4.77;149.71;28.17;19.45;100.00;0.00;8.89;1.61
2008;07;31;00;00;24.48;0.20;0.00;31.42;5.40;121.54;29.71;17.83;100.00;0.00;9.69;1.48
2008;08;01;00;00;21.67;2.40;0.00;77.29;10.41;216.62;25.43;16.60;100.00;1.20;21.05;1.14
2008;08;02;00;00;20.37;0.20;0.00;69.33;6.78;229.30;25.47;16.17;100.00;0.00;14.79;2.24
2008;08;03;00;00;21.88;0.00;0.00;27.08;10.68;261.25;26.12;16.96;100.00;0.00;16.10;3.56
2008;08;04;00;00;20.58;0.70;0.00;78.40;13.79;222.45;23.95;15.31;100.00;0.00;26.99;4.33
2008;08;05;00;00;21.19;0.00;0.00;43.41;9.14;273.50;25.02;16.84;100.00;0.00;15.65;1.61
2008;08;06;00;00;22.75;0.00;0.00;46.51;8.22;109.35;27.87;15.75;100.00;0.00;11.79;3.40
2008;08;07;00;00;22.86;2.10;0.00;38.92;10.22;191.70;31.40;17.19;100.00;0.00;19.21;4.01
2008;08;08;00;00;17.19;4.60;0.00;54.38;18.42;255.52;19.66;14.79;100.00;0.00;29.80;6.50
2008;08;09;00;00;18.02;0.00;0.00;44.20;9.01;281.78;22.20;14.22;100.00;4.80;13.36;0.51
2008;08;10;00;00;20.36;0.00;0.00;9.54;8.24;214.41;25.32;14.89;63.00;0.00;15.33;3.24
2008;08;11;00;00;19.48;1.70;0.00;80.75;6.94;177.32;21.68;16.43;100.00;0.00;13.58;0.80
2008;08;12;00;00;18.87;46.70;0.00;87.96;12.67;186.84;23.49;16.26;100.00;0.00;29.02;0.72
2008;08;13;00;00;18.07;0.00;0.00;13.63;15.92;257.53;21.66;13.75;100.00;0.00;22.82;8.79
2008;08;14;00;00;17.15;0.00;0.00;47.15;6.71;223.32;21.96;11.90;100.00;0.00;22.33;2.16
2008;08;15;00;00;13.86;20.20;0.00;96.04;15.13;293.14;15.56;11.87;100.00;5.00;21.67;7.63
2008;08;16;00;00;16.17;0.00;0.00;26.15;9.73;144.28;20.96;10.60;100.00;0.00;17.31;1.84
2008;08;17;00;00;16.91;0.50;0.00;48.44;7.95;209.48;21.24;12.56;100.00;0.00;15.88;1.80
2008;08;18;00;00;20.01;0.00;0.00;4.08;7.35;160.02;25.87;13.48;27.00;0.00;12.57;2.31
2008;08;19;00;00;19.68;17.20;0.00;63.25;9.30;217.16;24.48;15.78;100.00;0.00;16.42;0.36
2008;08;20;00;00;17.41;0.00;0.00;29.73;13.10;261.50;20.19;13.86;100.00;0.00;21.54;3.22
2008;08;21;00;00;18.16;0.00;0.00;6.53;4.89;195.77;22.99;13.51;44.00;0.00;9.29;1.48
2008;08;22;00;00;18.22;11.50;0.00;66.03;8.67;177.65;23.26;15.16;100.00;0.00;20.12;2.55
2008;08;23;00;00;14.99;6.40;0.00;67.42;13.86;259.75;16.49;12.79;100.00;0.00;22.82;6.92
2008;08;24;00;00;16.41;0.00;0.00;27.73;4.74;223.41;21.98;10.21;100.00;0.00;8.67;2.13
2008;08;25;00;00;18.83;1.10;0.00;47.33;5.37;232.43;23.05;14.39;100.00;0.00;12.07;0.59
2008;08;26;00;00;19.48;0.00;0.00;24.97;4.51;163.81;24.41;14.18;100.00;0.00;8.40;0.32
2008;08;27;00;00;19.38;0.00;0.00;4.61;5.29;223.72;25.03;14.20;37.00;0.00;11.50;0.36
2008;08;28;00;00;19.95;0.00;0.00;21.16;7.20;289.48;24.06;14.84;100.00;0.00;12.68;3.22
2008;08;29;00;00;19.13;0.00;0.00;0.75;5.65;280.19;24.23;14.30;3.90;0.00;12.86;0.36
2008;08;30;00;00;20.43;0.00;0.00;0.81;8.28;109.59;27.03;13.01;5.40;0.00;12.72;2.16
2008;08;31;00;00;21.68;0.20;0.00;43.81;11.04;178.43;28.32;16.33;100.00;0.00;20.61;2.90
2008;09;01;00;00;18.85;0.50;0.00;64.42;6.51;256.33;20.55;15.81;100.00;1.00;11.04;2.66
2008;09;02;00;00;19.34;0.00;0.00;33.61;3.36;200.76;23.98;15.22;100.00;0.00;9.00;0.51
2008;09;03;00;00;19.67;11.70;0.00;86.59;8.84;189.50;24.31;16.30;100.00;5.10;34.56;1.02
2008;09;04;00;00;16.72;13.50;0.00;100.00;7.57;198.03;19.37;14.94;100.00;100.00;14.92;0.36
